region;statistikkvariabel;tid;Folkemengd og kvartalsvise endringar, etter region, statistikkvariabel og tid
1871 Andøy;Innvandring;2016K1;12
1871 Andøy;Utvandring;2016K1;3
1871 Andøy;Innflytting, innalandsk;2016K1;31
1871 Andøy;Utflytting, innalandsk;2016K1;48
1871 Andøy;Nettoinnflytting, inkl. inn- og utvandring;2016K1;-8
1871 Andøy;Folkevekst;2016K1;-17
1871 Andøy;Folketalet ved utgangen av kvartalet;2016K1;4963
1874 Moskenes;Folketalet ved inngangen av kvartalet;2016K1;1062
1874 Moskenes;Fødde;2016K1;0
1874 Moskenes;Døde;2016K1;3
1874 Moskenes;Fødselsoverskot;2016K1;-3
1874 Moskenes;Innvandring;2016K1;2
1874 Moskenes;Utvandring;2016K1;1
1874 Moskenes;Innflytting, innalandsk;2016K1;5
1874 Moskenes;Utflytting, innalandsk;2016K1;19
1874 Moskenes;Nettoinnflytting, inkl. inn- og utvandring;2016K1;-13
1874 Moskenes;Folkevekst;2016K1;-16
1874 Moskenes;Folketalet ved utgangen av kvartalet;2016K1;1046
1901 Harstad (-2012);Folketalet ved inngangen av kvartalet;2016K1;0
1901 Harstad (-2012);Fødde;2016K1;0
1901 Harstad (-2012);Døde;2016K1;0
1901 Harstad (-2012);Fødselsoverskot;2016K1;0
1901 Harstad (-2012);Innvandring;2016K1;0
1901 Harstad (-2012);Utvandring;2016K1;0
1901 Harstad (-2012);Innflytting, innalandsk;2016K1;0
1901 Harstad (-2012);Utflytting, innalandsk;2016K1;0
1901 Harstad (-2012);Nettoinnflytting, inkl. inn- og utvandring;2016K1;0
1901 Harstad (-2012);Folkevekst;2016K1;0
1901 Harstad (-2012);Folketalet ved utgangen av kvartalet;2016K1;.
1902 Tromsø;Folketalet ved inngangen av kvartalet;2016K1;73480
1902 Tromsø;Fødde;2016K1;232
1902 Tromsø;Døde;2016K1;100
1902 Tromsø;Fødselsoverskot;2016K1;132
1902 Tromsø;Innvandring;2016K1;275
1902 Tromsø;Utvandring;2016K1;160
1902 Tromsø;Innflytting, innalandsk;2016K1;566
1902 Tromsø;Utflytting, innalandsk;2016K1;517
1902 Tromsø;Nettoinnflytting, inkl. inn- og utvandring;2016K1;164
1902 Tromsø;Folkevekst;2016K1;296
1902 Tromsø;Folketalet ved utgangen av kvartalet;2016K1;73776
1903 Harstad;Folketalet ved inngangen av kvartalet;2016K1;24695
1903 Harstad;Fødde;2016K1;64
1903 Harstad;Døde;2016K1;44
1903 Harstad;Fødselsoverskot;2016K1;20
1903 Harstad;Innvandring;2016K1;41
1903 Harstad;Utvandring;2016K1;14
1903 Harstad;Innflytting, innalandsk;2016K1;183
1903 Harstad;Utflytting, innalandsk;2016K1;183
1903 Harstad;Nettoinnflytting, inkl. inn- og utvandring;2016K1;27
1903 Harstad;Folkevekst;2016K1;47
1903 Harstad;Folketalet ved utgangen av kvartalet;2016K1;24742
1911 Kvæfjord;Folketalet ved inngangen av kvartalet;2016K1;3029
1911 Kvæfjord;Fødde;2016K1;4
1911 Kvæfjord;Døde;2016K1;11
1911 Kvæfjord;Fødselsoverskot;2016K1;-7
1911 Kvæfjord;Innvandring;2016K1;29
1911 Kvæfjord;Utvandring;2016K1;1
1911 Kvæfjord;Innflytting, innalandsk;2016K1;34
1911 Kvæfjord;Utflytting, innalandsk;2016K1;58
1911 Kvæfjord;Nettoinnflytting, inkl. inn- og utvandring;2016K1;4
1911 Kvæfjord;Folkevekst;2016K1;-3
1911 Kvæfjord;Folketalet ved utgangen av kvartalet;2016K1;3026
1913 Skånland;Folketalet ved inngangen av kvartalet;2016K1;3041
1913 Skånland;Fødde;2016K1;8
1913 Skånland;Døde;2016K1;6
1913 Skånland;Fødselsoverskot;2016K1;2
1913 Skånland;Innvandring;2016K1;15
1913 Skånland;Utvandring;2016K1;3
1913 Skånland;Innflytting, innalandsk;2016K1;32
1913 Skånland;Utflytting, innalandsk;2016K1;37
1913 Skånland;Nettoinnflytting, inkl. inn- og utvandring;2016K1;7
1913 Skånland;Folkevekst;2016K1;9
1913 Skånland;Folketalet ved utgangen av kvartalet;2016K1;3050
1915 Bjarkøy (-2012);Folketalet ved inngangen av kvartalet;2016K1;0
1915 Bjarkøy (-2012);Fødde;2016K1;0
1915 Bjarkøy (-2012);Døde;2016K1;0
1915 Bjarkøy (-2012);Fødselsoverskot;2016K1;0
1915 Bjarkøy (-2012);Innvandring;2016K1;0
1915 Bjarkøy (-2012);Utvandring;2016K1;0
1915 Bjarkøy (-2012);Innflytting, innalandsk;2016K1;0
1915 Bjarkøy (-2012);Utflytting, innalandsk;2016K1;0
1915 Bjarkøy (-2012);Nettoinnflytting, inkl. inn- og utvandring;2016K1;0
1915 Bjarkøy (-2012);Folkevekst;2016K1;0
1915 Bjarkøy (-2012);Folketalet ved utgangen av kvartalet;2016K1;.
1917 Ibestad;Folketalet ved inngangen av kvartalet;2016K1;1403
1917 Ibestad;Fødde;2016K1;2
1917 Ibestad;Døde;2016K1;5
1917 Ibestad;Fødselsoverskot;2016K1;-3
1917 Ibestad;Innvandring;2016K1;3
1917 Ibestad;Utvandring;2016K1;4
1917 Ibestad;Innflytting, innalandsk;2016K1;7
1917 Ibestad;Utflytting, innalandsk;2016K1;4
1917 Ibestad;Nettoinnflytting, inkl. inn- og utvandring;2016K1;2
1917 Ibestad;Folkevekst;2016K1;-1
1917 Ibestad;Folketalet ved utgangen av kvartalet;2016K1;1402
1919 Gratangen;Folketalet ved inngangen av kvartalet;2016K1;1137
1919 Gratangen;Fødde;2016K1;3
1919 Gratangen;Døde;2016K1;5
1919 Gratangen;Fødselsoverskot;2016K1;-2
1919 Gratangen;Innvandring;2016K1;0
1919 Gratangen;Utvandring;2016K1;0
1919 Gratangen;Innflytting, innalandsk;2016K1;4
1919 Gratangen;Utflytting, innalandsk;2016K1;16
1919 Gratangen;Nettoinnflytting, inkl. inn- og utvandring;2016K1;-12
1919 Gratangen;Folkevekst;2016K1;-14
1919 Gratangen;Folketalet ved utgangen av kvartalet;2016K1;1123
1920 Loabák - Lavangen;Folketalet ved inngangen av kvartalet;2016K1;1051
1920 Loabák - Lavangen;Fødde;2016K1;3
1920 Loabák - Lavangen;Døde;2016K1;3
1920 Loabák - Lavangen;Fødselsoverskot;2016K1;0
1920 Loabák - Lavangen;Innvandring;2016K1;4
1920 Loabák - Lavangen;Utvandring;2016K1;1
1920 Loabák - Lavangen;Innflytting, innalandsk;2016K1;11
1920 Loabák - Lavangen;Utflytting, innalandsk;2016K1;7
1920 Loabák - Lavangen;Nettoinnflytting, inkl. inn- og utvandring;2016K1;7
1920 Loabák - Lavangen;Folkevekst;2016K1;7
1920 Loabák - Lavangen;Folketalet ved utgangen av kvartalet;2016K1;1058
1922 Bardu;Folketalet ved inngangen av kvartalet;2016K1;4019
1922 Bardu;Fødde;2016K1;13
1922 Bardu;Døde;2016K1;8
1922 Bardu;Fødselsoverskot;2016K1;5
1922 Bardu;Innvandring;2016K1;13
1922 Bardu;Utvandring;2016K1;5
1922 Bardu;Innflytting, innalandsk;2016K1;50
1922 Bardu;Utflytting, innalandsk;2016K1;58
1922 Bardu;Nettoinnflytting, inkl. inn- og utvandring;2016K1;0
1922 Bardu;Folkevekst;2016K1;5
1922 Bardu;Folketalet ved utgangen av kvartalet;2016K1;4024
1923 Salangen;Folketalet ved inngangen av kvartalet;2016K1;2230
1923 Salangen;Fødde;2016K1;8
1923 Salangen;Døde;2016K1;4
1923 Salangen;Fødselsoverskot;2016K1;4
1923 Salangen;Innvandring;2016K1;6
1923 Salangen;Utvandring;2016K1;5
1923 Salangen;Innflytting, innalandsk;2016K1;17
1923 Salangen;Utflytting, innalandsk;2016K1;39
1923 Salangen;Nettoinnflytting, inkl. inn- og utvandring;2016K1;-21
1923 Salangen;Folkevekst;2016K1;-17
1923 Salangen;Folketalet ved utgangen av kvartalet;2016K1;2213
1924 Målselv;Folketalet ved inngangen av kvartalet;2016K1;6741
1924 Målselv;Fødde;2016K1;17
1924 Målselv;Døde;2016K1;14
1924 Målselv;Fødselsoverskot;2016K1;3
1924 Målselv;Innvandring;2016K1;10
1924 Målselv;Utvandring;2016K1;3
1924 Målselv;Innflytting, innalandsk;2016K1;72
1924 Målselv;Utflytting, innalandsk;2016K1;73
1924 Målselv;Nettoinnflytting, inkl. inn- og utvandring;2016K1;6
1924 Målselv;Folkevekst;2016K1;9
1924 Målselv;Folketalet ved utgangen av kvartalet;2016K1;6750
1925 Sørreisa;Folketalet ved inngangen av kvartalet;2016K1;3452
1925 Sørreisa;Fødde;2016K1;6
1925 Sørreisa;Døde;2016K1;12
1925 Sørreisa;Fødselsoverskot;2016K1;-6
1925 Sørreisa;Innvandring;2016K1;6
1925 Sørreisa;Utvandring;2016K1;0
1925 Sørreisa;Innflytting, innalandsk;2016K1;22
1925 Sørreisa;Utflytting, innalandsk;2016K1;30
1925 Sørreisa;Nettoinnflytting, inkl. inn- og utvandring;2016K1;-2
1925 Sørreisa;Folkevekst;2016K1;-8
1925 Sørreisa;Folketalet ved utgangen av kvartalet;2016K1;3444
1926 Dyrøy;Folketalet ved inngangen av kvartalet;2016K1;1158
1926 Dyrøy;Fødde;2016K1;1
1926 Dyrøy;Døde;2016K1;7
1926 Dyrøy;Fødselsoverskot;2016K1;-6
1926 Dyrøy;Innvandring;2016K1;2
1926 Dyrøy;Utvandring;2016K1;1
1926 Dyrøy;Innflytting, innalandsk;2016K1;12
1926 Dyrøy;Utflytting, innalandsk;2016K1;11
1926 Dyrøy;Nettoinnflytting, inkl. inn- og utvandring;2016K1;2
1926 Dyrøy;Folkevekst;2016K1;-4
1926 Dyrøy;Folketalet ved utgangen av kvartalet;2016K1;1154
1927 Tranøy;Folketalet ved inngangen av kvartalet;2016K1;1543
1927 Tranøy;Fødde;2016K1;5
1927 Tranøy;Døde;2016K1;8
1927 Tranøy;Fødselsoverskot;2016K1;-3
1927 Tranøy;Innvandring;2016K1;1
1927 Tranøy;Utvandring;2016K1;0
1927 Tranøy;Innflytting, innalandsk;2016K1;17
1927 Tranøy;Utflytting, innalandsk;2016K1;18
1927 Tranøy;Nettoinnflytting, inkl. inn- og utvandring;2016K1;0
1927 Tranøy;Folkevekst;2016K1;-3
1927 Tranøy;Folketalet ved utgangen av kvartalet;2016K1;1540
1928 Torsken;Folketalet ved inngangen av kvartalet;2016K1;913
1928 Torsken;Fødde;2016K1;6
1928 Torsken;Døde;2016K1;2
1928 Torsken;Fødselsoverskot;2016K1;4
1928 Torsken;Innvandring;2016K1;1
1928 Torsken;Utvandring;2016K1;0
1928 Torsken;Innflytting, innalandsk;2016K1;8
1928 Torsken;Utflytting, innalandsk;2016K1;12
1928 Torsken;Nettoinnflytting, inkl. inn- og utvandring;2016K1;-3
1928 Torsken;Folkevekst;2016K1;1
1928 Torsken;Folketalet ved utgangen av kvartalet;2016K1;914
1929 Berg;Folketalet ved inngangen av kvartalet;2016K1;915
1929 Berg;Fødde;2016K1;2
1929 Berg;Døde;2016K1;1
1929 Berg;Fødselsoverskot;2016K1;1
1929 Berg;Innvandring;2016K1;8
1929 Berg;Utvandring;2016K1;0
1929 Berg;Innflytting, innalandsk;2016K1;6
1929 Berg;Utflytting, innalandsk;2016K1;15
1929 Berg;Nettoinnflytting, inkl. inn- og utvandring;2016K1;-1
1929 Berg;Folkevekst;2016K1;0
1929 Berg;Folketalet ved utgangen av kvartalet;2016K1;915
1931 Lenvik;Folketalet ved inngangen av kvartalet;2016K1;11618
1931 Lenvik;Fødde;2016K1;25
1931 Lenvik;Døde;2016K1;33
1931 Lenvik;Fødselsoverskot;2016K1;-8
1931 Lenvik;Innvandring;2016K1;40
1931 Lenvik;Utvandring;2016K1;13
1931 Lenvik;Innflytting, innalandsk;2016K1;75
1931 Lenvik;Utflytting, innalandsk;2016K1;109
1931 Lenvik;Nettoinnflytting, inkl. inn- og utvandring;2016K1;-7
1931 Lenvik;Folkevekst;2016K1;-15
1931 Lenvik;Folketalet ved utgangen av kvartalet;2016K1;11603
1933 Balsfjord;Folketalet ved inngangen av kvartalet;2016K1;5701
1933 Balsfjord;Fødde;2016K1;19
1933 Balsfjord;Døde;2016K1;25
1933 Balsfjord;Fødselsoverskot;2016K1;-6
1933 Balsfjord;Innvandring;2016K1;16
1933 Balsfjord;Utvandring;2016K1;2
1933 Balsfjord;Innflytting, innalandsk;2016K1;37
1933 Balsfjord;Utflytting, innalandsk;2016K1;52
1933 Balsfjord;Nettoinnflytting, inkl. inn- og utvandring;2016K1;-1
1933 Balsfjord;Folkevekst;2016K1;-7
1933 Balsfjord;Folketalet ved utgangen av kvartalet;2016K1;5694
1936 Karlsøy;Folketalet ved inngangen av kvartalet;2016K1;2282
1936 Karlsøy;Fødde;2016K1;3
1936 Karlsøy;Døde;2016K1;9
1936 Karlsøy;Fødselsoverskot;2016K1;-6
1936 Karlsøy;Innvandring;2016K1;12
1936 Karlsøy;Utvandring;2016K1;1
1936 Karlsøy;Innflytting, innalandsk;2016K1;18
1936 Karlsøy;Utflytting, innalandsk;2016K1;22
1936 Karlsøy;Nettoinnflytting, inkl. inn- og utvandring;2016K1;7
1936 Karlsøy;Folkevekst;2016K1;1
1936 Karlsøy;Folketalet ved utgangen av kvartalet;2016K1;2283
1938 Lyngen;Folketalet ved inngangen av kvartalet;2016K1;2861
1938 Lyngen;Fødde;2016K1;6
1938 Lyngen;Døde;2016K1;9
1938 Lyngen;Fødselsoverskot;2016K1;-3
1938 Lyngen;Innvandring;2016K1;2
1938 Lyngen;Utvandring;2016K1;2
1938 Lyngen;Innflytting, innalandsk;2016K1;36
1938 Lyngen;Utflytting, innalandsk;2016K1;20
1938 Lyngen;Nettoinnflytting, inkl. inn- og utvandring;2016K1;16
1938 Lyngen;Folkevekst;2016K1;13
1938 Lyngen;Folketalet ved utgangen av kvartalet;2016K1;2874
1939 Storfjord - Omasvuotna - Omasvuono;Folketalet ved inngangen av kvartalet;2016K1;1865
1939 Storfjord - Omasvuotna - Omasvuono;Fødde;2016K1;1
1939 Storfjord - Omasvuotna - Omasvuono;Døde;2016K1;6
1939 Storfjord - Omasvuotna - Omasvuono;Fødselsoverskot;2016K1;-5
1939 Storfjord - Omasvuotna - Omasvuono;Innvandring;2016K1;7
1939 Storfjord - Omasvuotna - Omasvuono;Utvandring;2016K1;0
1939 Storfjord - Omasvuotna - Omasvuono;Innflytting, innalandsk;2016K1;11
1939 Storfjord - Omasvuotna - Omasvuono;Utflytting, innalandsk;2016K1;19
1939 Storfjord - Omasvuotna - Omasvuono;Nettoinnflytting, inkl. inn- og utvandring;2016K1;-1
1939 Storfjord - Omasvuotna - Omasvuono;Folkevekst;2016K1;-6
1939 Storfjord - Omasvuotna - Omasvuono;Folketalet ved utgangen av kvartalet;2016K1;1859
1940 Gáivuotna - Kåfjord;Folketalet ved inngangen av kvartalet;2016K1;2150
1940 Gáivuotna - Kåfjord;Fødde;2016K1;1
1940 Gáivuotna - Kåfjord;Døde;2016K1;7
1940 Gáivuotna - Kåfjord;Fødselsoverskot;2016K1;-6
1940 Gáivuotna - Kåfjord;Innvandring;2016K1;10
1940 Gáivuotna - Kåfjord;Utvandring;2016K1;2
1940 Gáivuotna - Kåfjord;Innflytting, innalandsk;2016K1;20
1940 Gáivuotna - Kåfjord;Utflytting, innalandsk;2016K1;30
1940 Gáivuotna - Kåfjord;Nettoinnflytting, inkl. inn- og utvandring;2016K1;-2
1940 Gáivuotna - Kåfjord;Folkevekst;2016K1;-8
1940 Gáivuotna - Kåfjord;Folketalet ved utgangen av kvartalet;2016K1;2142
1941 Skjervøy;Folketalet ved inngangen av kvartalet;2016K1;2920
1941 Skjervøy;Fødde;2016K1;7
1941 Skjervøy;Døde;2016K1;4
1941 Skjervøy;Fødselsoverskot;2016K1;3
1941 Skjervøy;Innvandring;2016K1;5
1941 Skjervøy;Utvandring;2016K1;2
1941 Skjervøy;Innflytting, innalandsk;2016K1;13
1941 Skjervøy;Utflytting, innalandsk;2016K1;35
1941 Skjervøy;Nettoinnflytting, inkl. inn- og utvandring;2016K1;-19
1941 Skjervøy;Folkevekst;2016K1;-16
1941 Skjervøy;Folketalet ved utgangen av kvartalet;2016K1;2904
1942 Nordreisa;Folketalet ved inngangen av kvartalet;2016K1;4895
1942 Nordreisa;Fødde;2016K1;9
1942 Nordreisa;Døde;2016K1;12
1942 Nordreisa;Fødselsoverskot;2016K1;-3
1942 Nordreisa;Innvandring;2016K1;12
1942 Nordreisa;Utvandring;2016K1;1
1942 Nordreisa;Innflytting, innalandsk;2016K1;36
1942 Nordreisa;Utflytting, innalandsk;2016K1;49
1942 Nordreisa;Nettoinnflytting, inkl. inn- og utvandring;2016K1;-2
1942 Nordreisa;Folkevekst;2016K1;-5
1942 Nordreisa;Folketalet ved utgangen av kvartalet;2016K1;4890
1943 Kvænangen;Folketalet ved inngangen av kvartalet;2016K1;1231
1943 Kvænangen;Fødde;2016K1;3
1943 Kvænangen;Døde;2016K1;6
1943 Kvænangen;Fødselsoverskot;2016K1;-3
1943 Kvænangen;Innvandring;2016K1;4
1943 Kvænangen;Utvandring;2016K1;0
1943 Kvænangen;Innflytting, innalandsk;2016K1;10
1943 Kvænangen;Utflytting, innalandsk;2016K1;9
1943 Kvænangen;Nettoinnflytting, inkl. inn- og utvandring;2016K1;5
1943 Kvænangen;Folkevekst;2016K1;2
1943 Kvænangen;Folketalet ved utgangen av kvartalet;2016K1;1233
2002 Vardø;Folketalet ved inngangen av kvartalet;2016K1;2137
2002 Vardø;Fødde;2016K1;3
2002 Vardø;Døde;2016K1;8
2002 Vardø;Fødselsoverskot;2016K1;-5
2002 Vardø;Innvandring;2016K1;8
2002 Vardø;Utvandring;2016K1;2
2002 Vardø;Innflytting, innalandsk;2016K1;13
2002 Vardø;Utflytting, innalandsk;2016K1;25
2002 Vardø;Nettoinnflytting, inkl. inn- og utvandring;2016K1;-6
2002 Vardø;Folkevekst;2016K1;-11
2002 Vardø;Folketalet ved utgangen av kvartalet;2016K1;2126
2003 Vadsø;Folketalet ved inngangen av kvartalet;2016K1;6160
2003 Vadsø;Fødde;2016K1;14
2003 Vadsø;Døde;2016K1;16
2003 Vadsø;Fødselsoverskot;2016K1;-2
2003 Vadsø;Innvandring;2016K1;42
2003 Vadsø;Utvandring;2016K1;4
2003 Vadsø;Innflytting, innalandsk;2016K1;52
2003 Vadsø;Utflytting, innalandsk;2016K1;85
2003 Vadsø;Nettoinnflytting, inkl. inn- og utvandring;2016K1;5
2003 Vadsø;Folkevekst;2016K1;3
2003 Vadsø;Folketalet ved utgangen av kvartalet;2016K1;6163
2004 Hammerfest;Folketalet ved inngangen av kvartalet;2016K1;10455
2004 Hammerfest;Fødde;2016K1;44
2004 Hammerfest;Døde;2016K1;23
2004 Hammerfest;Fødselsoverskot;2016K1;21
2004 Hammerfest;Innvandring;2016K1;58
2004 Hammerfest;Utvandring;2016K1;37
2004 Hammerfest;Innflytting, innalandsk;2016K1;111
2004 Hammerfest;Utflytting, innalandsk;2016K1;114
2004 Hammerfest;Nettoinnflytting, inkl. inn- og utvandring;2016K1;18
2004 Hammerfest;Folkevekst;2016K1;39
2004 Hammerfest;Folketalet ved utgangen av kvartalet;2016K1;10494
2011 Guovdageaidnu - Kautokeino;Folketalet ved inngangen av kvartalet;2016K1;2956
2011 Guovdageaidnu - Kautokeino;Fødde;2016K1;7
2011 Guovdageaidnu - Kautokeino;Døde;2016K1;2
2011 Guovdageaidnu - Kautokeino;Fødselsoverskot;2016K1;5
2011 Guovdageaidnu - Kautokeino;Innvandring;2016K1;5
2011 Guovdageaidnu - Kautokeino;Utvandring;2016K1;2
2011 Guovdageaidnu - Kautokeino;Innflytting, innalandsk;2016K1;19
2011 Guovdageaidnu - Kautokeino;Utflytting, innalandsk;2016K1;29
2011 Guovdageaidnu - Kautokeino;Nettoinnflytting, inkl. inn- og utvandring;2016K1;-7
2011 Guovdageaidnu - Kautokeino;Folkevekst;2016K1;-2
2011 Guovdageaidnu - Kautokeino;Folketalet ved utgangen av kvartalet;2016K1;2954
2012 Alta;Folketalet ved inngangen av kvartalet;2016K1;20097
2012 Alta;Fødde;2016K1;66
2012 Alta;Døde;2016K1;42
2012 Alta;Fødselsoverskot;2016K1;24
2012 Alta;Innvandring;2016K1;59
2012 Alta;Utvandring;2016K1;28
2012 Alta;Innflytting, innalandsk;2016K1;178
2012 Alta;Utflytting, innalandsk;2016K1;135
2012 Alta;Nettoinnflytting, inkl. inn- og utvandring;2016K1;74
2012 Alta;Folkevekst;2016K1;98
2012 Alta;Folketalet ved utgangen av kvartalet;2016K1;20195
2014 Loppa;Folketalet ved inngangen av kvartalet;2016K1;951
2014 Loppa;Fødde;2016K1;1
2014 Loppa;Døde;2016K1;4
2014 Loppa;Fødselsoverskot;2016K1;-3
2014 Loppa;Innvandring;2016K1;19
2014 Loppa;Utvandring;2016K1;0
2014 Loppa;Innflytting, innalandsk;2016K1;10
2014 Loppa;Utflytting, innalandsk;2016K1;10
2014 Loppa;Nettoinnflytting, inkl. inn- og utvandring;2016K1;19
2014 Loppa;Folkevekst;2016K1;16
2014 Loppa;Folketalet ved utgangen av kvartalet;2016K1;967
2015 Hasvik;Folketalet ved inngangen av kvartalet;2016K1;1054
2015 Hasvik;Fødde;2016K1;3
2015 Hasvik;Døde;2016K1;2
2015 Hasvik;Fødselsoverskot;2016K1;1
2015 Hasvik;Innvandring;2016K1;2
2015 Hasvik;Utvandring;2016K1;0
2015 Hasvik;Innflytting, innalandsk;2016K1;6
2015 Hasvik;Utflytting, innalandsk;2016K1;14
2015 Hasvik;Nettoinnflytting, inkl. inn- og utvandring;2016K1;-6
2015 Hasvik;Folkevekst;2016K1;-5
2015 Hasvik;Folketalet ved utgangen av kvartalet;2016K1;1049
2017 Kvalsund;Folketalet ved inngangen av kvartalet;2016K1;1035
2017 Kvalsund;Fødde;2016K1;3
2017 Kvalsund;Døde;2016K1;5
2017 Kvalsund;Fødselsoverskot;2016K1;-2
2017 Kvalsund;Innvandring;2016K1;9
2017 Kvalsund;Utvandring;2016K1;6
2017 Kvalsund;Innflytting, innalandsk;2016K1;19
2017 Kvalsund;Utflytting, innalandsk;2016K1;15
2017 Kvalsund;Nettoinnflytting, inkl. inn- og utvandring;2016K1;7
2017 Kvalsund;Folkevekst;2016K1;5
2017 Kvalsund;Folketalet ved utgangen av kvartalet;2016K1;1040
2018 Måsøy;Folketalet ved inngangen av kvartalet;2016K1;1215
2018 Måsøy;Fødde;2016K1;1
2018 Måsøy;Døde;2016K1;8
2018 Måsøy;Fødselsoverskot;2016K1;-7
2018 Måsøy;Innvandring;2016K1;8
2018 Måsøy;Utvandring;2016K1;2
2018 Måsøy;Innflytting, innalandsk;2016K1;10
2018 Måsøy;Utflytting, innalandsk;2016K1;12
2018 Måsøy;Nettoinnflytting, inkl. inn- og utvandring;2016K1;4
2018 Måsøy;Folkevekst;2016K1;-3
2018 Måsøy;Folketalet ved utgangen av kvartalet;2016K1;1212
2019 Nordkapp;Folketalet ved inngangen av kvartalet;2016K1;3276
2019 Nordkapp;Fødde;2016K1;9
2019 Nordkapp;Døde;2016K1;4
2019 Nordkapp;Fødselsoverskot;2016K1;5
2019 Nordkapp;Innvandring;2016K1;16
2019 Nordkapp;Utvandring;2016K1;3
2019 Nordkapp;Innflytting, innalandsk;2016K1;18
2019 Nordkapp;Utflytting, innalandsk;2016K1;33
2019 Nordkapp;Nettoinnflytting, inkl. inn- og utvandring;2016K1;-2
2019 Nordkapp;Folkevekst;2016K1;3
2019 Nordkapp;Folketalet ved utgangen av kvartalet;2016K1;3279
2020 Porsanger - Porsángu - Porsanki;Folketalet ved inngangen av kvartalet;2016K1;3978
2020 Porsanger - Porsángu - Porsanki;Fødde;2016K1;10
2020 Porsanger - Porsángu - Porsanki;Døde;2016K1;9
2020 Porsanger - Porsángu - Porsanki;Fødselsoverskot;2016K1;1
2020 Porsanger - Porsángu - Porsanki;Innvandring;2016K1;3
2020 Porsanger - Porsángu - Porsanki;Utvandring;2016K1;2
2020 Porsanger - Porsángu - Porsanki;Innflytting, innalandsk;2016K1;26
2020 Porsanger - Porsángu - Porsanki;Utflytting, innalandsk;2016K1;48
2020 Porsanger - Porsángu - Porsanki;Nettoinnflytting, inkl. inn- og utvandring;2016K1;-21
2020 Porsanger - Porsángu - Porsanki;Folkevekst;2016K1;-20
2020 Porsanger - Porsángu - Porsanki;Folketalet ved utgangen av kvartalet;2016K1;3958
2021 Kárásjohka - Karasjok;Folketalet ved inngangen av kvartalet;2016K1;2668
2021 Kárásjohka - Karasjok;Fødde;2016K1;4
2021 Kárásjohka - Karasjok;Døde;2016K1;6
2021 Kárásjohka - Karasjok;Fødselsoverskot;2016K1;-2
2021 Kárásjohka - Karasjok;Innvandring;2016K1;4
2021 Kárásjohka - Karasjok;Utvandring;2016K1;3
2021 Kárásjohka - Karasjok;Innflytting, innalandsk;2016K1;25
2021 Kárásjohka - Karasjok;Utflytting, innalandsk;2016K1;16
2021 Kárásjohka - Karasjok;Nettoinnflytting, inkl. inn- og utvandring;2016K1;10
2021 Kárásjohka - Karasjok;Folkevekst;2016K1;8
2021 Kárásjohka - Karasjok;Folketalet ved utgangen av kvartalet;2016K1;2676
2022 Lebesby;Folketalet ved inngangen av kvartalet;2016K1;1318
2022 Lebesby;Fødde;2016K1;2
2022 Lebesby;Døde;2016K1;7
2022 Lebesby;Fødselsoverskot;2016K1;-5
2022 Lebesby;Innvandring;2016K1;4
2022 Lebesby;Utvandring;2016K1;1
2022 Lebesby;Innflytting, innalandsk;2016K1;18
2022 Lebesby;Utflytting, innalandsk;2016K1;11
2022 Lebesby;Nettoinnflytting, inkl. inn- og utvandring;2016K1;10
2022 Lebesby;Folkevekst;2016K1;5
2022 Lebesby;Folketalet ved utgangen av kvartalet;2016K1;1323
2023 Gamvik;Folketalet ved inngangen av kvartalet;2016K1;1139
2023 Gamvik;Fødde;2016K1;1
2023 Gamvik;Døde;2016K1;2
2023 Gamvik;Fødselsoverskot;2016K1;-1
2023 Gamvik;Innvandring;2016K1;13
2023 Gamvik;Utvandring;2016K1;5
2023 Gamvik;Innflytting, innalandsk;2016K1;2
2023 Gamvik;Utflytting, innalandsk;2016K1;14
2023 Gamvik;Nettoinnflytting, inkl. inn- og utvandring;2016K1;-4
2023 Gamvik;Folkevekst;2016K1;-5
2023 Gamvik;Folketalet ved utgangen av kvartalet;2016K1;1134
2024 Berlevåg;Folketalet ved inngangen av kvartalet;2016K1;1000
2024 Berlevåg;Fødde;2016K1;2
2024 Berlevåg;Døde;2016K1;3
2024 Berlevåg;Fødselsoverskot;2016K1;-1
2024 Berlevåg;Innvandring;2016K1;2
2024 Berlevåg;Utvandring;2016K1;2
2024 Berlevåg;Innflytting, innalandsk;2016K1;11
2024 Berlevåg;Utflytting, innalandsk;2016K1;18
2024 Berlevåg;Nettoinnflytting, inkl. inn- og utvandring;2016K1;-7
2024 Berlevåg;Folkevekst;2016K1;-8
2024 Berlevåg;Folketalet ved utgangen av kvartalet;2016K1;992
2025 Deatnu - Tana;Folketalet ved inngangen av kvartalet;2016K1;2922
2025 Deatnu - Tana;Fødde;2016K1;4
2025 Deatnu - Tana;Døde;2016K1;9
2025 Deatnu - Tana;Fødselsoverskot;2016K1;-5
2025 Deatnu - Tana;Innvandring;2016K1;6
2025 Deatnu - Tana;Utvandring;2016K1;4
2025 Deatnu - Tana;Innflytting, innalandsk;2016K1;26
